temperature,humidity,rainfall,transit_time,storage_duration,food_type_encoded,risk_label,loss_percentage
25.32922991386067,58.161055762907,127.26652363717908,18.408020030299266,17.696125426816316,32,1,19.73
29.138960917882304,79.61084776562363,100.52741862103842,41.74862775078468,14.775530814565917,7,1,24.45
26.596180565994874,77.64155107297317,8.72075435088675,71.61036152200988,14.098335419728288,18,1,27.67
41.917698191272194,52.11381112379858,193.3309638087339,69.39882836188158,25.590283664020802,36,2,45.4
13.544418846276743,56.395990570723676,74.53737341880986,28.72043987687726,25.326394221789343,22,1,11.41
30.859171223434174,46.89850859721229,50.83272981394775,21.61327707195412,9.676522927158015,31,1,12.73
14.749936176855336,51.48356423347074,51.24138871889161,44.22323032689616,2.4478254120072105,28,0,6.65
29.948449023443903,72.64751579432775,159.15853388722022,64.13538193995599,10.139854705546075,19,2,33.76
30.897123817693572,44.611450060604895,31.00832334554884,70.70162351420296,25.1680050620809,22,2,40.01
15.040417130948581,60.28118203974916,65.33024835920817,59.69263377081259,8.146287474592256,5,1,19.15
4.22231401025013,59.8515973676111,108.1270243220213,46.07623795712177,21.782740011679845,5,2,50.65
3.765903221018659,49.91156760835959,86.70414751614841,53.69904897443675,7.525815820399836,29,1,11.62
31.605495732910754,24.364519663133272,183.04274552529608,32.128184425773966,7.193620774722097,8,1,13.66
43.059207068517345,75.34226875218263,110.87081050228014,44.23803335575619,12.588001872833697,0,1,17.12
7.167079855642614,45.64097500373012,18.359813162688376,7.232224661202048,9.342399281738826,36,0,2.58
6.206868907993064,56.871190633762424,94.69435415611314,12.883933698566086,13.01554947713919,15,0,6.54
40.12725665381605,39.56702175062855,3.06090805807695,67.24069602768303,15.031196517457776,4,2,57.36
5.034456138218483,68.18144586547368,5.302262108324363,42.38295406105262,28.206907242748727,15,1,17.76
21.704874291135216,60.92125919869512,188.29296175530504,28.106338602755358,28.835716914717427,32,1,13.92
11.227332147460087,48.294431242098184,7.792626462046726,44.70515273015934,10.096626446661794,12,0,4.47
3.000693236640512,81.08513619417019,56.37095495467999,8.948785174948423,20.902114960924518,9,1,27.55
19.971679363769887,92.56854136401856,109.59437664961746,30.778172375030476,17.05560851249875,35,2,59.27
17.996777689089676,78.23097205564977,68.16070805060357,67.04914878065487,25.752382555290353,35,1,25.02
12.244154553371116,48.32966646322211,106.86549470611268,36.004125133840056,11.688542586576103,24,0,1.9
2.4660190136528293,87.90364823144478,18.25733535722671,23.330925087714665,28.501859011524147,35,1,21.47
21.28315744506775,41.99080787735484,65.7329090739832,48.585069609508245,22.5712358831304,15,2,61.58
25.629741939920628,53.11478760300328,177.54083655165996,25.590423397473625,3.5120104928281757,13,0,7.85
6.34827507327998,26.308010458624807,140.193826291824,5.702554955039838,24.655801778710686,16,1,11.63
12.028807114254695,63.59790629200867,172.62770439780078,63.4457377576468,7.100555810462362,36,1,21.84
18.17916217782938,26.26255375240016,155.42938318548735,40.42590385611006,12.72666027740929,35,1,12.22
12.908333476544966,50.39015650860628,114.29460504100213,53.47963105511278,23.01584559325715,2,2,59.77
27.084856899177865,92.16294113559064,74.97411590474081,20.928414169153044,26.057973845683808,2,1,29.26
25.908216661631137,44.201479120818775,8.680156659634552,66.61199811098712,27.573471458359784,31,2,57.82
9.147263572097875,36.26068299398684,58.898789367885975,71.7019433146,20.907751675914444,17,2,59.48
14.081417152465903,91.28086130574191,178.05275677818327,33.079457824178476,18.603977934046103,10,2,37.52
18.695540511564502,37.20460592787123,53.18758499284779,26.26467430717668,7.798495885627881,25,1,10.65
15.309687500312092,81.03462647802115,136.94623451077587,12.127111163159729,27.327815534815272,8,1,29.0
28.376853425238963,51.368227721796416,186.54569667080264,62.423568099279194,1.3565601031856822,4,1,17.53
22.65591352025325,93.89645379991282,75.34779398758815,54.094848448289156,11.789683469365773,0,2,52.76
22.15380587118372,51.11146267532489,54.68141438614125,4.5308480105412885,25.941671287651598,32,0,10.0
25.88356334091298,77.67405613853829,188.95314597648562,61.24978843343492,7.42044305229593,2,1,12.58
10.910788907346427,85.86655006093942,151.39982643444574,3.853097447072224,8.060174460759221,12,0,5.48
24.367030547815716,83.9136125238905,110.38136775489711,40.60706496478012,26.29960807975035,2,2,35.36
34.47090199396562,66.52321635150986,140.81595361984472,15.726937547887117,4.091144267603093,22,0,4.16
29.37570582975815,61.61117064066693,18.200418210266058,52.43738783449132,16.423389206973347,33,2,66.42
28.74972810979856,84.67727815600588,189.9041247315284,11.015753886426213,27.797628754844833,29,2,40.33
3.972034455399217,66.56042633165684,69.48268164508285,15.452851562113764,17.38949803415215,23,0,5.84
7.505971075184215,31.392702013422074,27.76543452988203,46.32254425342985,5.456402531974344,22,0,9.07
24.155150359161066,92.98327619525783,120.38707910819204,16.505208212301923,24.653719105333476,2,1,16.95
5.8142089515533915,29.04769033254506,92.15575360654515,15.252860866014164,10.928095831442263,21,0,7.21
5.968495207836082,56.08590455422199,137.5569434192166,37.08347646862918,4.709330481485812,8,0,1.02
36.66665503110164,76.11947677877438,36.90420387127546,15.468476618574787,11.11416308374146,35,1,22.37
24.844427420861965,74.03870460435986,12.46827250224829,11.063345071295208,3.9935078576243477,22,0,8.6
21.23873177340855,59.94629498412674,48.49410072694593,19.75089101288074,11.31852489313868,17,0,3.9
16.082386143650332,28.982159886443842,178.105456147979,42.94186042911448,20.37306957433469,21,1,19.97
25.095581298197555,64.01308385156594,149.08789483686598,31.363657555422076,3.827409083866913,35,0,4.27
28.12487455862363,38.32648665984909,99.64953956978803,24.11991641158535,28.01075471279624,25,2,39.01
12.57618232053385,32.051102994466675,37.313404810261154,20.88430456161007,5.201207858842645,5,0,1.72
19.647063560555445,93.67839626814548,22.40778043361047,28.94667533177053,29.084112998261066,30,2,62.68
9.348166257772832,70.14824149433232,185.87519782551715,40.30854685049598,17.148380684096995,29,2,60.78
43.62374485968207,73.32143591275613,39.90138546766395,53.14167363444191,15.8952006954335,5,2,60.71
23.762470123451923,89.90107566927006,64.12843843190285,42.962641475389766,11.076914445296884,36,1,20.97
44.568289992767646,44.17653837310422,161.97488917092699,18.706806815609117,20.44508166671788,9,2,53.83
28.062380885401062,79.57170874748468,21.339850022687212,61.327013391176514,22.379235766461544,23,2,67.32
42.34863964330463,33.59247996242451,13.299253473355499,53.49012642423922,17.234193395397355,10,2,35.59
10.669974762053014,32.27419571492784,32.853159586198586,58.74209249654382,19.955916620886004,36,1,17.18
31.368228726936692,53.89614509742794,142.7564909710652,64.82622233839038,18.72304632545513,24,2,47.55
11.985145891313143,87.46809299559264,76.77824427464228,39.364029569650185,27.19416332893641,32,1,12.34
16.311078794236824,74.7911852606976,138.74352148066768,12.421249339526895,26.358873461203146,5,1,24.83
35.90968008265482,31.375615979956336,62.34441355910965,18.266973496734302,22.31838877718031,26,1,21.4
23.241203946627095,76.59764688950875,20.583206148829003,38.85841663114852,11.364646966707472,9,0,6.44
36.283700728520806,31.243807051158033,45.8502790465283,52.14105864010424,21.601096096382232,14,2,57.76
32.795700213516945,64.9272023582995,165.35976556181566,69.07384781132798,10.275727715356302,35,1,18.47
42.733183603308056,31.501355233706015,117.24596640335945,36.67104054023932,18.343627063039435,25,2,64.88
6.3951445616835825,88.90628916955599,158.01692742481734,2.146116242316082,19.541016329647384,11,1,17.49
20.2376188660026,75.23331767185421,186.87340295380298,66.67814867283451,13.525181142123962,8,1,29.7
7.360495291740475,89.06314119630292,173.97927241242564,37.59692108451416,17.738263072347877,35,2,32.19
10.839931760152412,79.08424165358693,120.7443063460278,8.670111953981674,12.43513752610883,8,0,9.31
16.918987681537793,75.31259360823113,90.44358817796143,16.55924484020871,13.573185483980803,6,0,2.59
9.117072649402875,22.540937018494624,62.29463422655148,56.305443089545264,8.327615178882544,6,0,2.91
43.948276574358516,54.42417410127598,111.46107377800958,62.03518927918748,16.052091568009757,6,2,41.98
4.884288527702381,76.24703527993833,41.981118619117154,64.71088169501104,6.1541892144602155,31,1,10.73
37.97228697157031,64.05902031755558,58.80893584419431,51.555232784972716,15.829431904343576,29,2,49.24
26.06453424625337,31.643018444803438,36.38562609905422,62.11767190246648,28.38346386400898,29,2,40.83
19.575569357218146,21.903976674525865,31.230519473238072,51.69201436258892,19.76771825730454,33,1,14.44
10.43286328681847,57.913090932952535,119.00979594008412,24.757894081577653,17.08330553290501,23,1,21.13
6.275979888651841,38.23791432495906,144.45338637113184,61.68229746959943,24.906595937009747,7,1,23.36
19.474869255761448,44.29925458300997,17.385002990069864,45.776715406133675,22.07713839588007,20,1,12.46
27.070787121696764,51.606841294437345,178.53434221539496,58.94721466429853,10.25452055093628,18,1,17.59
3.471808765282752,82.29908799239374,69.03842897625512,55.82916840889583,10.882736839978364,22,2,38.78
35.52962731588532,28.567844444029763,113.1553239933121,70.95376282528403,14.131963580814432,21,2,49.39
13.553126453552682,60.62256609956502,126.69564396522945,18.938969508473964,4.180682222184724,16,1,29.69
9.38220929147705,40.42304948895267,3.6781353094933467,65.87236466907568,3.532532486704234,28,1,15.48
19.425667785190615,57.309867048491796,144.04051632645917,8.120379204200216,4.20055615981347,16,0,3.4
27.688763393323256,65.038764532524,133.00733490925109,13.039046421576646,27.432358377748795,26,1,17.66
9.150184856511414,75.35252123197779,16.559733585025292,43.625375826846756,7.360473290439629,1,1,15.77
32.91897392292256,42.28412867173813,113.28092805937943,34.53760375723563,19.910134960879443,35,2,59.3
13.60618256286438,60.48820841811451,32.40277557831692,60.6693707121681,25.392235479436717,32,1,13.09
35.14922476107034,27.994868985032884,15.027556347161752,52.56549606855764,14.864739486185954,8,2,47.39
37.22139965999059,79.95619092267344,138.93929417088535,19.958377311942332,17.706920006072615,34,2,33.66
42.86020621429451,53.45043297184668,37.02658576772393,39.24591773755261,26.18837507629225,16,2,62.26
33.13644315874496,67.79236848421152,196.11536003599764,65.09051260347579,19.3999475735149,22,2,32.06
3.6953528888457536,72.91813793867664,185.04966348313317,13.411137176604347,17.038356916578884,25,2,31.36
14.786007317019683,89.32971465323978,194.21164903307354,68.01505397161053,14.226426499723914,6,2,63.78
24.464686771060265,68.34099879693666,130.03347008864563,26.57585333619737,16.82031582010542,17,2,65.4
33.16497117573674,24.901725559920678,63.05806756612207,39.073627404836614,23.721694945168906,25,2,55.04
20.35313343615917,85.74990333968371,83.50121680557842,33.528913816154514,29.710239400253315,15,1,13.71
42.37991103605454,79.90874268302491,199.58682210666748,25.575894804797276,23.015648667933807,17,2,49.2
39.568115910012565,93.80626018994714,153.65468277290364,30.370324924964365,12.640710068312105,15,2,39.55
22.09436296111906,42.275215734116166,170.56436433838027,51.6620620392483,17.673256034126844,2,2,66.41
20.39424475064208,48.82449853697612,135.92945653861398,16.105152982352088,28.49883551850676,14,1,11.79
44.24021214844351,86.31492335986272,120.15968928843961,65.11626365303184,29.67554729440077,5,2,32.6
42.5374662878104,68.72349867442763,121.54735897577183,37.15722853768036,6.920094351532761,7,1,14.41
37.52684491914053,80.05772653474062,125.95558459923062,15.967167647113577,15.547811000291766,2,2,51.0
34.60425445527593,72.20154635403442,30.779181267971012,58.83206843682917,6.73321715509982,34,1,20.74
40.481621972797114,84.50951123134428,91.48641955474146,28.468638274747153,8.188781245689448,8,2,31.78
39.071487542414374,80.71370560436586,131.04839612780435,39.88630199855346,2.609602797342304,33,2,44.91
31.915714592539256,23.658768625487983,106.52050388015242,69.29172104033157,3.2840658016336164,7,1,29.83
24.191397879075517,87.98852895834351,114.26378838391483,47.84100872261937,16.313367239921977,31,2,59.36
36.28931892909791,69.38388759938192,170.11634581884837,62.51153536862587,21.250889301451043,23,2,57.9
28.600289263252925,76.4537479668231,31.72102105861474,63.48225928272338,26.15530583235696,35,2,63.03
37.257717448548306,37.146887114369264,181.74026185387356,0.5800879708278284,16.68545205119271,9,2,40.35
14.342639726521249,66.26951887818066,196.2372356054847,45.67466718169179,7.794107431924794,1,1,20.8
7.523294878007229,41.25072111991862,3.685543747643494,31.405216048314628,25.203645082236562,34,1,13.59
6.407918303599208,90.29213654273383,137.57714446016266,5.350349726019791,9.028907008404488,36,1,11.35
22.363677202708807,24.34403454190987,14.938883551570804,61.44764813270331,29.70445118251941,9,1,18.92
27.55902194682745,48.77091953042164,13.12522891480259,59.23817573963203,11.155005877161738,34,1,15.05
21.17381637420018,40.52199997112494,199.42490003154222,30.971963109872064,13.541610729890264,22,0,8.15
14.830100532569682,82.99603735043539,154.5645560033609,16.948838336747524,3.9400537922813417,28,1,29.26
33.44461287986848,88.21433832108637,171.47201841849972,69.46321376731991,22.802822353142915,27,2,42.48
34.070991517331464,35.02693576615345,173.6245626981062,51.617068874460706,16.88250859030148,14,2,51.73
39.35079622209126,78.24476395938063,154.1843689288104,60.90200081035747,22.830719728289967,24,2,35.25
41.59645745607453,66.24877358905536,159.30745819523526,34.92884813314733,3.519245668871834,23,1,23.71
26.01174492107751,36.91551068328016,32.165093815638016,47.08364187636192,9.777763918562247,35,0,4.9
8.431967634705327,54.844894747685764,136.09132527186506,28.78147349741776,29.240995556120694,12,1,23.14
38.9852630791358,78.48882416700124,7.923765069671429,34.85624672893477,3.147905352545246,24,1,29.73
2.78980838844322,56.17672861636937,42.06991598377372,25.24018458660603,23.27414207378868,31,2,32.9
5.778259463227834,46.297019840688556,6.640621758273313,6.118362546583983,11.907698286047882,32,0,6.11
10.606460502526835,32.56119366943023,20.91356806688005,46.00476284237002,21.194271794607033,14,1,28.72
25.27574241794603,73.17953895881874,174.19382474921713,51.55721564746859,24.051842492093755,30,2,62.59
30.41526508686778,61.47510894439688,119.49517252638601,56.54402756944863,14.427114943469546,6,1,13.28
5.510089227315351,24.526406299292283,49.42064680202929,11.907444628092966,26.15350699776605,13,0,9.78
34.00399982058309,85.38745842298408,86.73106679127778,3.6218085260763253,4.85017632440408,35,0,6.88
44.842358390439905,93.10948716100873,130.06513726938738,14.767285241433877,20.40684727293874,36,2,31.23
38.13945346990814,33.064500243369025,192.1561102973954,30.237376679506266,25.38735876057148,32,2,59.41
23.708329921399766,60.747539252246625,102.799173561745,42.546174033440664,0.8818333726952188,19,0,6.46
40.73018015248412,51.62906951550916,55.36555944701031,42.8530484944254,27.370900368500727,14,2,54.92
33.52385996385708,29.867576384544485,143.16499293641772,65.49582522759333,5.390493266107259,20,1,29.43
38.738559014891905,56.92083923360261,49.44621488063541,62.758617940984564,13.359157650079965,36,2,44.37
6.096244842048931,68.90924341478285,62.429611339289416,29.031785148803444,25.739587617681174,1,1,21.77
7.627567410889043,92.73657838089085,90.75790827672785,17.377608129272172,2.20490241990038,11,0,5.68
30.783787262752536,30.931742618356378,89.88676704274754,42.53373253439267,28.457500645543014,9,1,17.19
3.576871358142348,75.23015112992303,132.76090552436102,34.43610761611169,25.325113469075912,27,1,21.71
26.000030732536104,60.492937962665934,6.837553187831635,71.04854809553706,3.6891242558888013,14,1,11.03
7.250726302431152,53.91492712125765,186.77500350558097,23.10516150583766,15.217044260651774,0,0,2.34
31.496612647268318,21.303484263910974,64.6261314140557,70.07648898702978,17.403366890864042,23,1,20.43
30.675163074482487,30.47384410672347,5.9947179745355905,22.51699082377015,21.1404228820994,22,0,7.06
6.037730778944991,70.44515886688447,88.75004386091423,62.572171187991636,5.314493683421578,20,1,26.76
18.094760987011085,21.313699314654666,48.82945808447485,59.90771918093194,25.9382650786511,25,2,34.52
31.64965029435713,70.73850393329349,43.13503047954343,47.61031112163499,11.815932169624755,24,1,12.13
8.84936014544062,65.37154420179056,63.6223107236239,62.450364728226646,29.800108120758853,27,2,33.62
33.753315997807036,85.88866709760109,80.8280643302066,23.882871051771566,20.02780156690754,30,2,60.49
20.730082536956118,81.33756621312662,24.04181107412169,39.430970504200744,0.17275981494364712,22,0,4.3
26.22787387598373,48.53147781745983,109.69994433029535,43.148711461457644,16.370606654864204,6,1,10.29
27.94828951539925,70.11595989162622,123.8980692019229,33.63982413174092,11.393573405376895,10,1,20.38
41.31217018591321,81.03247162396897,21.783668369346287,11.152917701868923,15.798713918068788,5,2,49.07
36.95838676479202,73.85923071698707,191.10473919098695,1.8036296613598566,5.873339570506383,22,1,22.95
12.469738752780868,89.527590859723,12.05347805791217,67.31217591659427,10.548680617189031,14,1,19.72
41.973052729145536,59.91951600042801,116.18641065255954,6.9082832495783615,21.529073577258885,26,1,29.53
7.241102013488745,33.58620121510103,136.22357079299655,13.472841860237327,15.754901510011805,25,1,12.14
20.25467928344356,26.5279221940744,163.14972870085617,27.205942337244714,15.794975824613429,35,1,10.05
37.225120955351976,86.31548475113058,45.615954389786495,15.661206053438205,18.32942966552975,21,2,63.59
35.10762211082219,61.7477793452538,51.12899956185446,22.097325881187846,21.958742027569038,7,1,23.43
6.1080184948907315,66.78944935074298,90.35353574744582,42.4425051170464,5.040426232345903,24,0,8.77
6.115725887366954,21.77289395347523,128.3943000886532,43.907223580347825,16.4009223814221,20,1,17.82
44.47477736924015,30.232981441754987,139.02891080951875,29.40879191945689,12.845988447768443,24,2,57.7
7.520954446527385,27.808223703812473,144.86776342574822,41.85466456595825,8.224819996794176,23,0,1.77
27.617281312125137,50.0890935529237,73.39121584096013,25.064573946462833,18.514673501869403,32,1,26.64
5.007059045505668,68.01261678711245,54.22948730003696,42.88605740321972,20.40395793310354,4,1,19.14
30.787939073522175,94.56045209158756,132.36783796987572,40.38151434195678,21.919515307177384,21,2,32.41
43.351626646056964,67.62200341932748,150.96756398816956,12.689172579435104,12.284335590156116,35,1,26.44
16.94557554227623,69.86837933654135,159.08999215794583,66.79321409278087,7.039262455663606,11,1,13.05
33.698749675311454,77.64498535913813,48.731343212773325,48.516428718332165,2.7878743313816976,4,1,25.76
7.491679796315098,81.95507226893963,156.40561753407718,51.17524588862282,1.0848114157428634,31,2,40.52
18.37910959697245,45.97413264417527,47.81106643945312,36.94528364274642,24.758583246986905,1,1,28.85
24.174215390949403,88.95439799108131,99.39269658116605,71.43929805986686,25.542748732352873,17,2,67.22
29.001852269223342,70.57278548067863,106.49623851188524,52.081677814004316,4.238341478265174,17,2,62.75
19.328147686901943,33.01433862398815,138.99021778049234,25.246130447451666,29.268306025797447,14,1,26.45
22.612240925927626,43.52957683955721,121.27418888667512,10.452658760153383,26.94784881878118,24,1,16.35
19.142510194209464,30.978049412168684,73.50688445830629,5.37432012106279,0.7743572084846095,34,0,9.67
43.53035292958846,52.4373408747599,62.363226617051915,36.689143193077456,13.185350658987304,11,1,22.82
2.7605758133700604,65.19148728821487,72.9596438289059,28.13195014287902,16.933232720366476,28,1,14.24
34.43290240678611,66.46233135556908,59.47100964736778,31.269108191887867,5.1199427564999525,10,1,25.65
31.76293769284767,24.6718848597547,101.88442562995795,71.76382505048784,24.419108085180564,6,2,42.25
24.66278294820102,51.95625379177786,26.142075348039896,63.89220138969337,13.493539464639676,35,0,4.31
22.71029840099908,33.26653588578908,77.41575206712616,69.4132926969881,7.457407731448262,27,0,4.77
27.032373880538806,71.07311204286833,37.93896963493544,44.75479580005209,9.705011847344213,14,1,22.59
4.778517233295704,23.197490696527456,74.28171353002814,19.508356270783413,19.38270370387524,17,1,15.32
7.469589795560332,84.84952941053133,48.695593680973445,47.09731132563424,24.320577839587987,25,2,64.38
43.11755419790478,29.98587531335727,20.42990593150762,47.596488453832215,28.284934242397853,20,2,33.06
38.15747791531467,22.881976172174376,180.3523984270847,33.495638720668495,19.116044304248412,32,2,65.8
11.759481857710659,86.70431870966331,90.12393134595158,63.595849992611136,3.1708043971882227,7,1,18.87
3.7919347259025233,26.35940120343524,143.26467761253645,5.654030023905146,2.1377018329577577,7,0,9.61
18.66659495375909,54.64602025032168,198.3176817740548,69.90862197345292,28.269461690195786,20,2,44.19
25.633489879913753,82.290084230363,13.742566503653553,30.837227340769502,2.4785299037780604,4,1,27.98
35.07659535703974,66.84976766406979,76.38792793057918,15.20663924698219,3.641592544782193,7,1,25.49
24.802991729713806,23.14634175737272,193.69775551887676,57.608064703302084,8.784661101028941,24,1,22.04
34.16714671546988,80.88273410676032,131.29572146630053,9.658845865183302,10.148025179834953,31,2,38.98
18.167694267476392,61.2568955343617,77.7305597259694,12.203391804769057,8.213739225423195,24,0,7.08
14.293991937283886,81.19602042264628,172.2739992726872,61.02577521635488,27.567796009186633,20,2,60.2
44.07108298842562,76.11439294842481,111.56264510221399,13.412513769534012,1.6157462099407838,20,1,25.06
42.30768685937611,23.238030184775877,32.96296314588743,9.918607302001176,21.779397299558866,24,1,14.27
38.1502302044816,74.9601158574688,108.44744109836965,42.70985986780226,15.250816407488399,22,2,52.6
6.031547587758935,63.287958746566254,175.42768830228079,31.516736626216183,4.825445218732386,28,1,26.24
39.90238352602592,40.842657293665084,38.79077345355497,63.40687874484862,19.726809383340694,4,2,59.69
10.085063588462894,46.65384265143045,156.75835689707944,40.127195760439186,0.1568884062873821,26,0,1.32
2.474359413286029,76.21591133516662,151.73527802220096,49.00408583414264,22.687939736743576,16,2,48.81
44.84237651797164,47.62321478801363,89.72212619090851,52.1280720814957,26.585873413952235,18,2,45.66
2.0808349915711575,33.37794382304973,5.814276068790747,12.43228592662327,5.439578397765157,20,0,4.62
22.681834265103323,68.17441444289206,12.97071889659367,41.968840801111384,16.844537638785713,6,1,22.07
27.772865523506155,65.16092330393607,4.586562253608406,23.530722302386764,19.09471953147462,33,0,7.26
35.7505700157931,73.07607010556868,157.72299293448128,37.48473753557507,13.205969938664717,11,1,16.56
5.8098184762235405,36.545896453340845,119.64505881274776,53.09991266810207,29.95042534178849,32,2,55.7
29.41479037221988,57.21247880849146,35.65049338092832,49.542655880065254,29.73379295463911,16,2,59.6
27.274082517074522,33.83571898502295,72.44708833045767,24.41755714504815,0.7859012559619438,25,0,8.49
24.277386948269065,42.40441801915798,188.1358490230681,19.039718258902823,12.889704382168052,5,1,26.84
22.678958032381995,52.638529944151756,187.47065884317288,50.98035904797776,18.93511937870119,36,1,28.08
20.78458021245272,74.71311714892975,153.10257979822194,11.86193398835878,18.30675448432924,34,0,7.76
22.298598670470927,21.00519698241242,56.549137915752404,3.68853594866675,1.0886286784050647,23,0,3.48
12.730486593528763,40.39622945964733,151.87965248359274,32.65639873521361,23.301316708655435,13,1,19.75
28.647075928574875,62.14946356001051,69.18408950033886,23.03605075846117,23.155731785448637,19,0,3.13
30.542956505550332,92.25458256601628,112.03363669236839,67.48280603536607,1.567736378580713,31,2,40.41
44.1957748913816,39.23975468331859,130.8349202948149,14.663980742321419,16.959907637148298,36,1,29.44
17.028773999733207,28.557183866595004,30.24936574698691,16.61016049151331,7.5289998402089395,11,0,6.05
44.16222334604756,37.05571218960342,80.79557526530965,39.29202494277274,23.750999653600548,16,2,54.52
38.41750530780807,52.14729102278568,28.191925504353854,47.98943588713734,6.482713595559225,5,1,27.24
14.495265071673268,79.02276011882498,22.387185404306067,25.95209622633197,29.341854539205855,21,1,19.95
13.120695900185668,32.35297650742219,66.04301297429951,54.607732656737404,15.58157578511812,31,2,65.11
8.949651885292472,39.162000849170354,189.32759083992144,40.5530314738062,22.521885209980415,21,1,21.05
41.09646885204709,60.402634846453566,99.56250160685805,8.041369546899087,19.70340314172882,2,2,45.22
20.9661028047837,34.67069547833863,37.344659154608294,7.223581467050044,10.700129224252942,18,0,3.49
36.31030886348344,49.69778544968412,183.01801368140863,38.61156400809901,4.73864468506044,7,1,25.87
28.37934496148458,47.23255524755078,179.4372681929238,12.573075777454559,15.211533115963231,6,1,10.67
40.44155753033843,69.07194142437214,30.420856644454574,31.983124413336952,18.458940752094062,7,2,65.3
33.80840427967824,43.97501243304085,197.6831978824153,35.20316729593193,3.673016950768231,11,1,16.46
39.92289360709969,52.061726594046135,32.44668115649587,1.4014376782667715,16.792670509151478,27,1,24.39
11.019376750398298,48.4270344664323,194.69147799523464,24.584095883068883,8.894693438499457,33,1,12.21
40.7557284633099,68.87509390298194,62.812158998546394,18.684021654249644,24.577653146143835,10,2,51.02
6.856557961680463,26.53846008738734,143.81548947077113,30.538489041112335,27.16079622833611,20,1,13.83
29.999346149911986,66.56964256088233,70.47498932193088,60.66350004556033,14.138615021944936,10,2,55.37
33.789673612085245,27.975779469183095,62.98391772259353,0.7729250898908208,20.4500844720486,19,0,6.9
37.992768385446425,40.94570663408078,128.57638201174154,50.13176600595292,15.379642594351587,0,2,38.51
34.81567752413224,50.62297570695883,151.84974661216856,65.10796087079585,6.982894413038663,34,1,11.18
13.19233487533813,88.03962730293723,134.1464623811668,40.57150511510146,3.3296840764044324,14,1,19.21
18.409313414289603,29.66365340001911,82.55222585320521,57.86833453488739,14.372101893100536,35,0,4.79
41.47729174456348,41.0027997162867,171.66833535982417,21.39360347802569,27.323104849317456,13,2,62.2
44.21734381020699,66.60083729401472,111.83696136586529,45.41902489812462,15.980276602846649,19,2,47.99
6.150982218403955,38.14203711941292,2.480807255462958,34.01690953071217,9.037957822800012,35,0,3.68
33.957307545458946,23.61071269837651,180.57899903839746,61.43686701896947,20.034140496792194,13,2,65.69
12.298937306110139,79.59337090251427,6.934053345296665,42.170688708469505,29.8631254857393,15,2,50.86
